date,location,latitude,longitude,rainfall_mm,temperature_c,humidity_percent,wind_speed_mps,pressure_kpa
2025-03-27,Bikaner,28.0229,73.3119,0.0,27.0,16.09,4.83,98.03
2025-03-28,Bikaner,28.0229,73.3119,0.0,21.91,10.17,2.36,98.49
2025-03-29,Bikaner,28.0229,73.3119,0.0,21.99,11.41,2.08,98.53
2025-03-30,Bikaner,28.0229,73.3119,0.0,26.28,9.79,1.36,98.41
2025-03-31,Bikaner,28.0229,73.3119,0.0,28.15,11.04,1.57,98.41
2025-04-01,Bikaner,28.0229,73.3119,0.0,28.92,12.52,1.37,98.26
2025-04-02,Bikaner,28.0229,73.3119,0.0,30.05,11.59,2.0,98.24
2025-04-03,Bikaner,28.0229,73.3119,0.0,30.65,11.3,1.93,98.29
2025-04-04,Bikaner,28.0229,73.3119,0.0,29.56,14.54,2.15,98.44
2025-04-05,Bikaner,28.0229,73.3119,0.0,30.09,18.03,2.26,98.28
2025-04-06,Bikaner,28.0229,73.3119,0.0,33.9,13.77,1.75,97.96
2025-04-07,Bikaner,28.0229,73.3119,0.0,34.62,15.05,1.43,97.97
2025-04-08,Bikaner,28.0229,73.3119,0.0,34.86,15.89,1.74,98.14
2025-04-09,Bikaner,28.0229,73.3119,0.0,34.26,16.02,4.29,98.08
2025-04-10,Bikaner,28.0229,73.3119,1.07,33.27,17.25,2.41,97.64
2025-04-11,Bikaner,28.0229,73.3119,0.01,31.75,22.69,2.68,97.45
2025-04-12,Bikaner,28.0229,73.3119,0.33,31.44,25.46,2.55,97.79
2025-04-13,Bikaner,28.0229,73.3119,0.0,32.34,26.48,1.87,98.04
2025-04-14,Bikaner,28.0229,73.3119,0.0,33.64,22.01,1.85,97.99
2025-04-15,Bikaner,28.0229,73.3119,0.0,34.06,21.58,2.67,97.97
2025-04-16,Bikaner,28.0229,73.3119,0.0,35.32,21.37,2.3,97.83
2025-04-17,Bikaner,28.0229,73.3119,0.0,36.46,18.0,1.05,97.6
2025-04-18,Bikaner,28.0229,73.3119,1.57,36.11,17.94,4.97,97.48
2025-04-19,Bikaner,28.0229,73.3119,0.0,33.15,19.53,5.27,97.44
2025-04-20,Bikaner,28.0229,73.3119,0.0,32.01,9.34,4.35,97.64
2025-04-21,Bikaner,28.0229,73.3119,0.0,31.0,8.31,3.49,98.04
2025-04-22,Bikaner,28.0229,73.3119,0.0,30.52,7.34,2.1,98.2
2025-04-23,Bikaner,28.0229,73.3119,0.0,31.8,6.61,2.71,97.97
2025-04-24,Bikaner,28.0229,73.3119,0.0,32.92,10.04,4.04,97.69
2025-04-25,Bikaner,28.0229,73.3119,0.0,33.52,11.01,3.8,97.71
2025-04-26,Bikaner,28.0229,73.3119,0.0,34.09,9.03,2.11,97.72
2025-04-27,Bikaner,28.0229,73.3119,0.0,34.77,9.47,1.62,97.86
2025-04-28,Bikaner,28.0229,73.3119,0.0,35.7,9.95,1.88,97.69
2025-04-29,Bikaner,28.0229,73.3119,0.0,35.49,10.72,1.99,97.63
2025-04-30,Bikaner,28.0229,73.3119,0.0,35.47,14.52,2.57,97.69
2025-05-01,Bikaner,28.0229,73.3119,0.17,35.82,19.45,3.06,97.76
2025-05-02,Bikaner,28.0229,73.3119,0.43,35.12,25.24,2.94,97.9
2025-05-03,Bikaner,28.0229,73.3119,0.06,34.25,33.73,2.47,97.7
2025-05-04,Bikaner,28.0229,73.3119,9.93,31.2,42.23,2.17,97.72
2025-05-05,Bikaner,28.0229,73.3119,1.13,29.19,52.31,3.15,97.87
2025-05-06,Bikaner,28.0229,73.3119,0.03,30.48,42.35,1.69,97.81
2025-05-07,Bikaner,28.0229,73.3119,0.07,32.39,36.42,2.8,97.68
2025-05-08,Bikaner,28.0229,73.3119,0.04,33.54,34.36,2.31,97.73
2025-05-09,Bikaner,28.0229,73.3119,0.56,33.55,35.27,2.72,97.93
2025-05-10,Bikaner,28.0229,73.3119,0.01,34.15,33.14,2.06,97.93
2025-05-11,Bikaner,28.0229,73.3119,0.0,36.24,28.4,2.12,97.74
2025-05-12,Bikaner,28.0229,73.3119,0.04,35.94,28.03,4.06,97.63
2025-05-13,Bikaner,28.0229,73.3119,0.35,35.71,28.51,4.59,97.68
2025-05-14,Bikaner,28.0229,73.3119,0.0,36.43,23.75,3.28,97.71
2025-05-15,Bikaner,28.0229,73.3119,0.0,36.96,20.38,4.09,97.72
2025-05-16,Bikaner,28.0229,73.3119,0.0,37.16,20.81,5.61,97.59
2025-05-17,Bikaner,28.0229,73.3119,0.0,37.42,27.26,6.01,97.58
2025-05-18,Bikaner,28.0229,73.3119,0.0,37.78,28.26,5.7,97.57
2025-05-19,Bikaner,28.0229,73.3119,0.0,38.15,28.77,5.64,97.48
2025-05-20,Bikaner,28.0229,73.3119,0.0,37.78,24.18,4.73,97.41
2025-05-21,Bikaner,28.0229,73.3119,0.0,38.46,22.07,4.69,97.38
2025-05-22,Bikaner,28.0229,73.3119,0.0,38.71,22.87,5.02,97.3
2025-05-23,Bikaner,28.0229,73.3119,0.0,38.74,20.63,3.51,97.09
2025-05-24,Bikaner,28.0229,73.3119,0.0,39.22,23.39,2.54,97.05
2025-05-25,Bikaner,28.0229,73.3119,0.32,37.27,34.06,5.05,97.35
2025-05-26,Bikaner,28.0229,73.3119,0.0,35.51,35.99,4.35,97.43
2025-05-27,Bikaner,28.0229,73.3119,0.0,37.27,30.47,2.25,97.15
2025-05-28,Bikaner,28.0229,73.3119,0.45,38.99,25.92,2.89,97.03
2025-05-29,Bikaner,28.0229,73.3119,0.11,38.02,27.98,3.86,96.88
2025-05-30,Bikaner,28.0229,73.3119,1.39,36.45,29.17,3.81,96.81
2025-05-31,Bikaner,28.0229,73.3119,1.69,35.52,24.7,5.73,97.03
2025-06-01,Bikaner,28.0229,73.3119,0.05,34.52,37.63,5.08,97.23
2025-06-02,Bikaner,28.0229,73.3119,1.9,35.33,33.54,3.82,97.14
2025-06-03,Bikaner,28.0229,73.3119,5.22,33.22,37.35,4.37,97.31
2025-06-04,Bikaner,28.0229,73.3119,0.02,33.47,32.98,3.4,97.58
2025-06-05,Bikaner,28.0229,73.3119,0.01,34.93,32.44,3.38,97.85
2025-06-06,Bikaner,28.0229,73.3119,0.0,36.69,29.41,3.85,97.85
2025-06-07,Bikaner,28.0229,73.3119,0.0,37.81,23.95,4.26,97.72
2025-06-08,Bikaner,28.0229,73.3119,0.0,38.06,21.68,5.12,97.66
2025-06-09,Bikaner,28.0229,73.3119,0.0,37.98,19.02,6.17,97.57
2025-06-10,Bikaner,28.0229,73.3119,0.0,37.96,23.17,5.49,97.42
2025-06-11,Bikaner,28.0229,73.3119,0.0,37.79,22.27,3.32,97.43
2025-06-12,Bikaner,28.0229,73.3119,0.0,39.23,18.3,2.22,97.28
2025-06-13,Bikaner,28.0229,73.3119,0.0,40.7,16.08,1.33,97.14
2025-06-14,Bikaner,28.0229,73.3119,0.01,40.73,17.66,2.78,97.03
2025-06-15,Bikaner,28.0229,73.3119,0.09,38.27,28.76,4.86,97.02
2025-06-16,Bikaner,28.0229,73.3119,1.06,35.21,39.44,3.26,97.04
2025-06-17,Bikaner,28.0229,73.3119,1.23,33.77,52.39,2.83,97.17
2025-06-18,Bikaner,28.0229,73.3119,0.03,34.95,51.38,3.09,97.0
2025-06-19,Bikaner,28.0229,73.3119,0.07,37.61,38.39,2.74,96.83
2025-06-20,Bikaner,28.0229,73.3119,0.56,37.47,40.77,3.79,96.98
2025-06-21,Bikaner,28.0229,73.3119,0.7,35.0,49.3,4.7,97.22
2025-06-22,Bikaner,28.0229,73.3119,0.04,35.96,46.28,3.68,97.13
2025-06-23,Bikaner,28.0229,73.3119,1.66,36.94,44.88,4.42,96.94
2025-06-24,Bikaner,28.0229,73.3119,0.43,37.99,38.73,4.64,96.81
2025-06-25,Bikaner,28.0229,73.3119,1.73,37.26,42.26,4.15,97.03
2025-06-26,Bikaner,28.0229,73.3119,5.84,34.87,54.77,3.19,97.28
2025-06-27,Bikaner,28.0229,73.3119,8.78,33.3,62.18,2.29,97.21
2025-06-28,Bikaner,28.0229,73.3119,0.68,33.28,57.49,2.55,97.15
2025-06-29,Bikaner,28.0229,73.3119,0.96,35.44,47.63,4.23,96.93
2025-06-30,Bikaner,28.0229,73.3119,0.04,35.59,46.3,4.75,96.94
2025-07-01,Bikaner,28.0229,73.3119,4.58,36.49,46.28,3.6,97.04
2025-07-02,Bikaner,28.0229,73.3119,4.31,33.38,59.45,2.87,97.09
2025-07-03,Bikaner,28.0229,73.3119,1.68,34.2,53.68,1.87,97.13
2025-07-04,Bikaner,28.0229,73.3119,0.31,35.02,51.85,2.62,97.19
2025-07-05,Bikaner,28.0229,73.3119,0.06,34.85,53.0,3.88,97.15
2025-07-06,Bikaner,28.0229,73.3119,2.46,32.86,58.29,3.5,97.11
2025-07-07,Bikaner,28.0229,73.3119,5.47,32.23,60.04,3.27,97.19
2025-07-08,Bikaner,28.0229,73.3119,2.7,33.1,56.37,3.35,97.27
2025-07-09,Bikaner,28.0229,73.3119,5.81,33.72,54.27,3.84,97.26
2025-07-10,Bikaner,28.0229,73.3119,1.51,33.02,53.84,4.0,97.36
2025-07-11,Bikaner,28.0229,73.3119,25.77,31.6,68.98,2.92,97.44
2025-07-12,Bikaner,28.0229,73.3119,22.69,30.34,74.53,2.36,97.5
2025-07-13,Bikaner,28.0229,73.3119,14.18,31.06,75.08,1.37,97.42
2025-07-14,Bikaner,28.0229,73.3119,4.16,30.36,74.0,3.0,97.24
2025-07-15,Bikaner,28.0229,73.3119,15.97,28.8,82.04,3.33,97.04
2025-07-16,Bikaner,28.0229,73.3119,2.61,31.51,65.89,3.59,97.23
2025-07-17,Bikaner,28.0229,73.3119,1.89,32.69,56.52,2.99,97.43
2025-07-18,Bikaner,28.0229,73.3119,8.69,29.98,73.27,2.26,97.49
2025-07-19,Bikaner,28.0229,73.3119,10.05,29.92,73.81,3.29,96.99
2025-07-20,Bikaner,28.0229,73.3119,1.4,30.53,71.62,4.57,97.01
2025-07-21,Bikaner,28.0229,73.3119,0.08,31.56,68.18,4.7,97.25
2025-07-22,Bikaner,28.0229,73.3119,0.07,33.08,60.47,4.34,97.22
2025-07-23,Bikaner,28.0229,73.3119,0.0,33.42,54.54,5.06,96.98
2025-07-24,Bikaner,28.0229,73.3119,0.12,33.38,54.53,4.41,96.94
2025-07-25,Bikaner,28.0229,73.3119,0.34,34.23,53.65,3.46,96.93
2025-07-26,Bikaner,28.0229,73.3119,6.39,34.17,56.46,2.48,96.97
2025-07-27,Bikaner,28.0229,73.3119,0.6,33.53,55.95,2.64,97.0
2025-07-28,Bikaner,28.0229,73.3119,0.13,34.45,52.36,4.8,96.95
2025-07-29,Bikaner,28.0229,73.3119,0.0,34.4,49.77,4.94,96.98
2025-07-30,Bikaner,28.0229,73.3119,0.03,33.65,52.84,3.82,97.06
2025-07-31,Bikaner,28.0229,73.3119,3.45,31.55,60.99,4.08,97.24
2025-08-01,Bikaner,28.0229,73.3119,3.61,30.44,64.19,3.84,97.38
2025-08-02,Bikaner,28.0229,73.3119,0.12,32.09,56.58,4.37,97.4
2025-08-03,Bikaner,28.0229,73.3119,0.0,33.04,52.61,4.76,97.52
2025-08-04,Bikaner,28.0229,73.3119,0.28,33.06,54.46,5.38,97.58
2025-08-05,Bikaner,28.0229,73.3119,0.15,32.85,54.39,5.54,97.53
2025-08-06,Bikaner,28.0229,73.3119,0.0,32.15,53.35,4.78,97.65
2025-08-07,Bikaner,28.0229,73.3119,0.0,32.8,52.22,4.56,97.61
2025-08-08,Bikaner,28.0229,73.3119,0.0,32.84,49.23,4.56,97.65
2025-08-09,Bikaner,28.0229,73.3119,0.0,32.82,49.72,3.86,97.85
2025-08-10,Bikaner,28.0229,73.3119,0.0,33.01,50.34,3.82,97.71
2025-08-11,Bikaner,28.0229,73.3119,0.0,33.13,49.47,4.78,97.62
2025-08-12,Bikaner,28.0229,73.3119,0.0,33.04,50.93,4.8,97.49
2025-08-13,Bikaner,28.0229,73.3119,0.0,32.69,54.33,4.05,97.41
2025-08-14,Bikaner,28.0229,73.3119,0.41,31.12,57.95,2.22,97.65
2025-08-15,Bikaner,28.0229,73.3119,0.13,32.92,53.1,1.32,97.56
2025-08-16,Bikaner,28.0229,73.3119,0.28,33.66,52.97,1.84,97.35
2025-08-17,Bikaner,28.0229,73.3119,0.75,33.98,56.28,2.59,97.38
2025-08-18,Bikaner,28.0229,73.3119,0.15,34.03,54.31,3.57,97.56
2025-08-19,Bikaner,28.0229,73.3119,0.2,33.81,55.32,3.12,97.46
2025-08-20,Bikaner,28.0229,73.3119,0.22,32.92,57.26,3.26,97.43
2025-08-21,Bikaner,28.0229,73.3119,5.53,33.14,56.97,1.82,97.45
2025-08-22,Bikaner,28.0229,73.3119,3.4,32.21,60.35,3.54,97.32
2025-08-23,Bikaner,28.0229,73.3119,5.13,28.28,75.47,3.58,97.35
2025-08-24,Bikaner,28.0229,73.3119,31.98,29.03,77.65,1.36,97.42
2025-08-25,Bikaner,28.0229,73.3119,1.04,29.26,74.25,2.64,97.38
2025-08-26,Bikaner,28.0229,73.3119,0.12,31.76,60.15,2.5,97.47
2025-08-27,Bikaner,28.0229,73.3119,2.35,32.35,59.52,2.28,97.55
2025-08-28,Bikaner,28.0229,73.3119,1.27,32.98,57.26,2.22,97.46
2025-08-29,Bikaner,28.0229,73.3119,11.82,32.6,60.68,1.83,97.47
2025-08-30,Bikaner,28.0229,73.3119,16.15,28.87,85.26,1.25,97.68
2025-08-31,Bikaner,28.0229,73.3119,22.69,28.26,86.89,1.84,97.52
2025-09-01,Bikaner,28.0229,73.3119,9.18,28.48,74.34,1.49,97.28
2025-09-02,Bikaner,28.0229,73.3119,12.34,29.18,72.98,1.79,97.4
2025-09-03,Bikaner,28.0229,73.3119,2.31,30.21,68.85,1.36,97.63
2025-09-04,Bikaner,28.0229,73.3119,0.57,30.25,63.41,2.55,97.73
2025-09-05,Bikaner,28.0229,73.3119,2.97,29.84,68.95,3.64,97.74
2025-09-06,Bikaner,28.0229,73.3119,3.3,28.44,76.94,4.72,97.63
2025-09-07,Bikaner,28.0229,73.3119,4.17,29.13,73.75,5.28,97.49
2025-09-08,Bikaner,28.0229,73.3119,2.46,28.83,72.02,3.78,97.72
2025-09-09,Bikaner,28.0229,73.3119,0.08,29.53,65.33,2.36,98.11
2025-09-10,Bikaner,28.0229,73.3119,0.0,29.35,60.54,3.29,98.1
2025-09-11,Bikaner,28.0229,73.3119,0.0,29.72,60.95,4.01,97.95
2025-09-12,Bikaner,28.0229,73.3119,0.0,30.34,59.76,3.27,98.04
2025-09-13,Bikaner,28.0229,73.3119,0.0,30.97,58.07,2.41,98.05
2025-09-14,Bikaner,28.0229,73.3119,0.0,31.4,53.92,2.73,98.0
2025-09-15,Bikaner,28.0229,73.3119,0.0,30.49,55.0,3.33,97.81
2025-09-16,Bikaner,28.0229,73.3119,0.0,31.29,58.17,3.27,97.78
2025-09-17,Bikaner,28.0229,73.3119,0.0,32.24,56.1,2.35,97.83
2025-09-18,Bikaner,28.0229,73.3119,0.0,31.97,54.21,2.51,97.85
2025-09-19,Bikaner,28.0229,73.3119,0.0,32.18,51.51,2.14,97.95
2025-09-20,Bikaner,28.0229,73.3119,0.0,31.53,51.06,2.31,97.96
2025-09-21,Bikaner,28.0229,73.3119,0.0,31.21,46.59,2.26,97.9
2025-09-22,Bikaner,28.0229,73.3119,0.0,31.07,44.0,2.48,97.93
2025-09-23,Bikaner,28.0229,73.3119,0.0,30.21,41.81,2.48,97.9
2025-09-24,Bikaner,28.0229,73.3119,0.0,30.04,50.53,3.06,97.77
2025-09-25,Bikaner,28.0229,73.3119,0.0,30.29,51.81,2.59,97.83
2025-09-26,Bikaner,28.0229,73.3119,0.0,31.32,44.4,1.66,98.0
2025-09-27,Bikaner,28.0229,73.3119,0.0,32.1,37.13,1.64,98.11
2025-09-28,Bikaner,28.0229,73.3119,0.0,32.29,52.72,2.86,97.92
2025-09-29,Bikaner,28.0229,73.3119,0.43,32.41,58.04,2.87,97.74
2025-09-30,Bikaner,28.0229,73.3119,2.01,31.05,64.74,2.33,97.62
2025-10-01,Bikaner,28.0229,73.3119,0.53,30.24,61.59,1.49,97.64
2025-10-02,Bikaner,28.0229,73.3119,0.05,30.6,57.51,1.57,97.93
2025-10-03,Bikaner,28.0229,73.3119,0.74,30.75,58.86,1.58,98.22
2025-10-04,Bikaner,28.0229,73.3119,0.06,31.18,52.87,1.36,98.15
2025-10-05,Bikaner,28.0229,73.3119,4.07,29.94,58.07,3.45,98.0
2025-10-06,Bikaner,28.0229,73.3119,18.06,26.23,80.49,3.19,98.02
2025-10-07,Bikaner,28.0229,73.3119,0.3,24.3,71.71,1.96,98.27
2025-10-08,Bikaner,28.0229,73.3119,0.0,24.14,54.19,1.25,98.57
2025-10-09,Bikaner,28.0229,73.3119,0.0,25.07,47.4,1.25,98.68
2025-10-10,Bikaner,28.0229,73.3119,0.0,26.11,41.36,1.18,98.49
2025-10-11,Bikaner,28.0229,73.3119,0.0,26.21,40.55,1.43,98.5
2025-10-12,Bikaner,28.0229,73.3119,0.0,27.05,36.76,1.34,98.46
2025-10-13,Bikaner,28.0229,73.3119,0.0,27.03,33.79,1.31,98.52
2025-10-14,Bikaner,28.0229,73.3119,0.0,27.34,28.6,1.05,98.37
2025-10-15,Bikaner,28.0229,73.3119,0.0,25.9,44.58,1.69,98.35
2025-10-16,Bikaner,28.0229,73.3119,0.0,26.37,40.24,1.21,98.41
2025-10-17,Bikaner,28.0229,73.3119,0.0,26.53,37.1,1.43,98.54
2025-10-18,Bikaner,28.0229,73.3119,0.0,26.35,36.15,1.68,98.49
2025-10-19,Bikaner,28.0229,73.3119,0.0,26.27,39.38,1.64,98.37
2025-10-20,Bikaner,28.0229,73.3119,0.0,26.08,40.74,1.93,98.38
2025-10-21,Bikaner,28.0229,73.3119,0.0,26.59,45.48,1.32,98.57
2025-10-22,Bikaner,28.0229,73.3119,0.0,26.88,37.84,1.43,98.67
2025-10-23,Bikaner,28.0229,73.3119,0.0,26.48,36.92,1.47,98.57
2025-10-24,Bikaner,28.0229,73.3119,0.0,26.37,35.24,1.68,98.51
2025-10-25,Bikaner,28.0229,73.3119,0.0,25.82,36.66,1.66,98.44
2025-10-26,Bikaner,28.0229,73.3119,0.0,25.44,38.52,2.15,98.49
2025-10-27,Bikaner,28.0229,73.3119,0.0,24.74,49.22,2.49,98.56
2025-10-28,Bikaner,28.0229,73.3119,0.24,23.79,66.59,2.78,98.63
2025-10-29,Bikaner,28.0229,73.3119,0.0,24.22,55.98,2.19,98.55
2025-10-30,Bikaner,28.0229,73.3119,0.01,24.78,47.35,2.17,98.47
2025-10-31,Bikaner,28.0229,73.3119,0.01,25.29,53.56,1.14,98.45
2025-11-01,Bikaner,28.0229,73.3119,0.0,25.98,31.74,0.95,98.46
2025-11-02,Bikaner,28.0229,73.3119,0.0,26.63,27.87,1.15,98.48
2025-11-03,Bikaner,28.0229,73.3119,0.51,25.35,36.37,2.25,98.25
2025-11-04,Bikaner,28.0229,73.3119,0.11,24.97,41.18,2.56,98.11
2025-11-05,Bikaner,28.0229,73.3119,0.0,21.63,27.94,1.85,98.44
2025-11-06,Bikaner,28.0229,73.3119,0.0,20.58,25.93,1.69,98.66
2025-11-07,Bikaner,28.0229,73.3119,0.0,21.18,18.35,1.42,98.78
2025-11-08,Bikaner,28.0229,73.3119,0.0,21.6,25.34,1.66,98.79
2025-11-09,Bikaner,28.0229,73.3119,0.0,21.55,24.14,1.43,98.68
2025-11-10,Bikaner,28.0229,73.3119,0.0,21.58,23.77,1.34,98.6
2025-11-11,Bikaner,28.0229,73.3119,0.0,21.91,23.51,1.19,98.75
2025-11-12,Bikaner,28.0229,73.3119,0.0,21.33,24.54,1.53,98.85
2025-11-13,Bikaner,28.0229,73.3119,0.0,22.21,18.75,1.16,99.01
2025-11-14,Bikaner,28.0229,73.3119,0.0,21.33,21.05,1.27,98.97
2025-11-15,Bikaner,28.0229,73.3119,0.0,20.57,24.0,1.34,99.08
2025-11-16,Bikaner,28.0229,73.3119,0.0,20.44,25.06,1.39,99.26
2025-11-17,Bikaner,28.0229,73.3119,0.0,20.02,26.43,1.51,99.14
2025-11-18,Bikaner,28.0229,73.3119,0.0,20.28,28.66,1.43,98.97
2025-11-19,Bikaner,28.0229,73.3119,0.0,20.86,26.3,1.52,98.9
2025-11-20,Bikaner,28.0229,73.3119,0.0,21.51,25.62,1.09,98.95
2025-11-21,Bikaner,28.0229,73.3119,0.0,20.13,31.43,1.4,99.04
2025-11-22,Bikaner,28.0229,73.3119,0.0,18.92,34.73,1.4,98.95
2025-11-23,Bikaner,28.0229,73.3119,0.0,18.33,35.58,1.8,98.93
2025-11-24,Bikaner,28.0229,73.3119,0.0,18.3,41.67,2.19,99.03
2025-11-25,Bikaner,28.0229,73.3119,0.0,17.61,40.41,1.95,99.08
2025-11-26,Bikaner,28.0229,73.3119,0.0,17.32,30.29,2.49,99.02
2025-11-27,Bikaner,28.0229,73.3119,0.0,18.43,43.01,2.58,99.09
2025-11-28,Bikaner,28.0229,73.3119,0.0,18.85,48.61,1.71,99.06
2025-11-29,Bikaner,28.0229,73.3119,0.0,18.52,50.75,1.49,98.94
2025-11-30,Bikaner,28.0229,73.3119,0.0,17.92,29.71,1.46,98.85
2025-12-01,Bikaner,28.0229,73.3119,0.0,18.18,26.18,1.48,98.72
2025-12-02,Bikaner,28.0229,73.3119,0.0,17.25,25.55,1.36,98.79
2025-12-03,Bikaner,28.0229,73.3119,0.0,16.31,24.73,1.62,99.13
2025-12-04,Bikaner,28.0229,73.3119,0.0,16.94,23.59,1.25,99.22
2025-12-05,Bikaner,28.0229,73.3119,0.0,17.26,22.07,1.46,99.32
2025-12-06,Bikaner,28.0229,73.3119,0.0,17.12,21.43,1.18,99.31
2025-12-07,Bikaner,28.0229,73.3119,0.0,18.57,19.6,1.28,99.2
2025-12-08,Bikaner,28.0229,73.3119,0.0,19.9,20.51,1.1,99.22
2025-12-09,Bikaner,28.0229,73.3119,0.0,19.93,22.81,1.31,99.16
2025-12-10,Bikaner,28.0229,73.3119,0.0,19.73,22.05,1.28,99.1
2025-12-11,Bikaner,28.0229,73.3119,0.0,19.93,20.81,1.48,99.0
2025-12-12,Bikaner,28.0229,73.3119,0.0,20.12,20.41,1.17,98.88
2025-12-13,Bikaner,28.0229,73.3119,0.0,19.56,22.45,1.43,98.91
2025-12-14,Bikaner,28.0229,73.3119,0.0,19.98,23.02,1.01,99.04
2025-12-15,Bikaner,28.0229,73.3119,0.0,19.42,23.22,1.05,99.09
2025-12-16,Bikaner,28.0229,73.3119,0.0,18.22,26.14,1.26,99.09
2025-12-17,Bikaner,28.0229,73.3119,0.0,19.45,24.07,1.09,99.13
2025-12-18,Bikaner,28.0229,73.3119,0.0,18.37,27.4,1.47,99.14
2025-12-19,Bikaner,28.0229,73.3119,0.0,19.32,25.51,1.27,98.93
2025-12-20,Bikaner,28.0229,73.3119,0.0,20.36,23.79,1.28,98.69
2025-12-21,Bikaner,28.0229,73.3119,0.0,21.04,41.15,1.79,98.78
2025-12-22,Bikaner,28.0229,73.3119,0.0,20.23,51.85,2.27,98.9
2025-12-23,Bikaner,28.0229,73.3119,0.0,17.05,50.17,2.19,98.99
2025-12-24,Bikaner,28.0229,73.3119,0.0,15.85,31.13,1.5,98.97
2025-12-25,Bikaner,28.0229,73.3119,0.0,16.28,25.32,1.31,98.93
2025-12-26,Bikaner,28.0229,73.3119,0.0,16.8,27.03,1.62,98.95
2025-12-27,Bikaner,28.0229,73.3119,0.0,16.98,27.71,1.46,98.98
2025-12-28,Bikaner,28.0229,73.3119,0.0,16.05,31.66,1.78,98.99
2025-12-29,Bikaner,28.0229,73.3119,0.0,17.09,33.72,1.71,98.92
2025-12-30,Bikaner,28.0229,73.3119,0.0,17.38,44.33,1.6,98.65
2025-12-31,Bikaner,28.0229,73.3119,2.65,16.96,49.93,2.2,98.36
2025-01-01,Bundi,25.4386,75.637,0.0,14.38,56.22,1.03,98.26
2025-01-02,Bundi,25.4386,75.637,0.0,15.41,56.13,1.16,98.23
2025-01-03,Bundi,25.4386,75.637,0.0,16.8,54.72,1.3,98.17
2025-01-04,Bundi,25.4386,75.637,0.0,17.86,53.32,1.58,97.91
2025-01-05,Bundi,25.4386,75.637,1.72,17.97,56.21,1.68,97.79
2025-01-06,Bundi,25.4386,75.637,0.0,15.37,65.9,1.8,98.0
2025-01-07,Bundi,25.4386,75.637,0.0,12.98,57.26,1.7,98.24
2025-01-08,Bundi,25.4386,75.637,0.0,13.73,47.42,1.27,98.1
2025-01-09,Bundi,25.4386,75.637,0.0,14.73,49.65,1.67,98.14
2025-01-10,Bundi,25.4386,75.637,0.0,14.6,58.16,2.14,98.17
2025-01-11,Bundi,25.4386,75.637,1.35,15.54,63.27,1.85,98.01
2025-01-12,Bundi,25.4386,75.637,0.21,14.61,63.71,1.52,98.24
2025-01-13,Bundi,25.4386,75.637,0.0,12.24,67.82,1.28,98.32
2025-01-14,Bundi,25.4386,75.637,0.0,13.48,57.51,1.28,98.25
2025-01-15,Bundi,25.4386,75.637,4.41,12.97,71.29,1.42,98.25
2025-01-16,Bundi,25.4386,75.637,2.16,14.95,68.9,1.64,98.32
2025-01-17,Bundi,25.4386,75.637,0.0,13.11,71.48,1.52,98.4
2025-01-18,Bundi,25.4386,75.637,0.0,14.21,69.21,1.3,98.16
2025-01-19,Bundi,25.4386,75.637,0.0,19.05,62.33,1.53,98.04
2025-01-20,Bundi,25.4386,75.637,0.0,19.54,57.95,1.16,97.97
2025-01-21,Bundi,25.4386,75.637,0.0,19.18,61.4,0.87,97.82
2025-01-22,Bundi,25.4386,75.637,0.0,19.09,57.77,1.47,97.71
2025-01-23,Bundi,25.4386,75.637,0.0,17.04,61.71,1.87,97.87
2025-01-24,Bundi,25.4386,75.637,0.0,15.89,47.83,1.47,98.06
2025-01-25,Bundi,25.4386,75.637,0.0,16.48,37.83,1.25,98.05
2025-01-26,Bundi,25.4386,75.637,0.0,17.36,32.4,0.76,97.96
2025-01-27,Bundi,25.4386,75.637,0.0,17.72,32.96,1.01,97.79
2025-01-28,Bundi,25.4386,75.637,0.0,18.37,34.49,1.13,97.72
2025-01-29,Bundi,25.4386,75.637,0.0,20.64,37.74,1.2,97.72
2025-01-30,Bundi,25.4386,75.637,0.0,19.96,31.11,1.75,97.53
2025-01-31,Bundi,25.4386,75.637,0.0,18.64,33.92,1.41,97.47
2025-02-01,Bundi,25.4386,75.637,0.0,18.74,33.3,1.51,97.66
2025-02-02,Bundi,25.4386,75.637,0.0,17.32,41.99,1.24,97.86
2025-02-03,Bundi,25.4386,75.637,0.19,20.39,41.79,1.6,97.76
2025-02-04,Bundi,25.4386,75.637,0.1,21.19,39.31,1.91,97.77
2025-02-05,Bundi,25.4386,75.637,0.0,16.68,31.74,2.21,98.0
2025-02-06,Bundi,25.4386,75.637,0.0,16.19,35.2,1.36,98.17
2025-02-07,Bundi,25.4386,75.637,0.0,16.71,30.43,1.01,98.2
2025-02-08,Bundi,25.4386,75.637,0.0,17.84,26.72,0.92,98.02
2025-02-09,Bundi,25.4386,75.637,0.0,19.53,26.6,1.16,97.81
2025-02-10,Bundi,25.4386,75.637,0.0,22.5,22.2,1.08,97.77
2025-02-11,Bundi,25.4386,75.637,0.0,22.15,23.79,1.55,97.77
2025-02-12,Bundi,25.4386,75.637,0.0,20.41,33.33,2.26,97.93
2025-02-13,Bundi,25.4386,75.637,0.0,19.82,28.22,1.16,98.05
2025-02-14,Bundi,25.4386,75.637,0.0,22.4,24.62,1.69,97.83
2025-02-15,Bundi,25.4386,75.637,0.0,23.81,26.23,2.77,97.48
